BSSID,Latitude,Longitude,Security
0018F697C51B,55.910839,-4.336405,WEP
002650F099A3,55.910839,-4.336405,WPA
001CDFA32B79,55.910839,-4.336405,WPA2
00265A223B22,55.911471,-4.331923,WPA2
0001E3F5AB65,55.910839,-4.336405,WPA2
002650F099A4,55.911471,-4.331923,None
0024D220F9DA,55.910839,-4.336405,WPA
0026F21D920A,55.910839,-4.336405,WPA
022417F1B234,55.911471,-4.331923,None
002275B8108D,55.910839,-4.336405,None
001D680088A1,55.90924,-4.342172,WEP
022417F1B235,55.911471,-4.331923,None
001CDF9B6A5D,55.910839,-4.336405,None
068B5DA7343A,55.910839,-4.336405,None
002104906406,55.910839,-4.336405,WPA2
0018F6758CE9,55.910839,-4.336405,WPA
0014D1513CA0,55.910839,-4.336405,WPA
00223FC34C78,55.910839,-4.336405,WPA
0021637B551B,55.911471,-4.331923,WPA
1CAFF7A61008,55.910839,-4.336405,WPA2
00184D17B828,55.910839,-4.336405,WPA
00173FE62D5B,55.90924,-4.342172,None
008B5DA7343A,55.910839,-4.336405,WPA2
001B2FE44190,55.910839,-4.336405,WPA
002417F1B233,55.911471,-4.331923,WPA2
001B2F519D58,55.911471,-4.331923,WPA
001D68068557,55.911471,-4.331923,WPA
0A8B5DA7343A,55.910839,-4.336405,None
00146CA914E6,55.910839,-4.336405,WEP
002401C518C4,55.910839,-4.336405,WPA2
00226933FF04,55.910839,-4.336405,WPA2
00223F941AFF,55.911471,-4.331923,WPA2
00223FC39376,55.910839,-4.336405,WPA
00147F56A4D6,55.909048,-4.341714,WEP
02147F56A4D7,55.909048,-4.341714,None
00173FED01AC,55.909048,-4.341714,None
0014BF87C62A,55.909048,-4.341714,WPA
00256919C419,55.894151,-4.324643,WPA
001B2F9FF7EC,55.898514,-4.325049,WPA
00235E4A9CE0,55.841386,-4.141742,WPA2
00265086F033,55.86225,-4.251818,WPA
00265086F031,55.86225,-4.251818,WEP
00265086F034,55.86225,-4.251818,None
001F33420532,55.744794,-4.184091,WPA
08181A7A3861,55.745869,-4.188061,WPA2
0019CBC48ECF,55.745869,-4.188061,None
001D1CD30C2F,55.745869,-4.188061,WPA
001E2A67518C,55.8025,-4.236032,WPA
E8BE8169CCE1,55.836395,-4.269322,WPA
0021637169C1,55.824704,-4.28056,WPA
001F33DCC6E2,55.941332,-4.000045,WPA
00265A2E3D26,55.941332,-4.000045,WPA2
944452996B6D,55.869611,-4.310019,WPA2
001DD946D3FE,55.869447,-4.309596,WPA
0026F283250C,55.869804,-4.309724,WPA
00223FC1CF32,55.869447,-4.309596,WPA
002417E59DF5,55.869869,-4.309778,WPA2
1CBDB927CCD4,55.869447,-4.309596,None
30469A7F4B43,55.869611,-4.310019,WPA2
001CDF7D670B,55.869447,-4.309596,WPA2
0024B29B3A72,55.869447,-4.309596,WPA2
001F3345F556,55.869611,-4.310019,WPA
30469A7E22C7,55.869447,-4.309596,WPA2
00147FD47D1B,55.869447,-4.309596,WEP
00265A443D14,55.869894,-4.30978,WPA2
000F66D37B59,55.869447,-4.309596,WEP
002691199653,55.869447,-4.309596,WPA
0024B29F77DC,55.869447,-4.309596,WPA
F07D684B5194,55.869447,-4.309596,WPA
30469A7F9F0D,55.869611,-4.310019,WPA2
002417CA0249,55.869447,-4.309596,WPA2
0001E3F1B2FF,55.869447,-4.309596,WPA2
001F9F9918F8,55.869447,-4.309596,WPA2
00223FD1DB14,55.869869,-4.309778,WPA
0026447B8DAF,55.869611,-4.310019,WEP
00223F79251A,55.869447,-4.309596,WPA
00223FC2B1D2,55.869611,-4.310019,WPA
F07D686E84A0,55.869447,-4.309596,WPA2
0024B295C130,55.869447,-4.309596,WPA
001B2FDC4BEC,55.869447,-4.309596,WPA
30469A7EB467,55.869611,-4.310019,WPA2
001D0FFEAB7E,55.869611,-4.310019,WEP
001F33B722D2,55.869894,-4.30978,WPA
001E2A7D85D3,55.869447,-4.309596,WPA2
002348E7216E,55.869869,-4.309778,WPA
1CAFF767561D,55.869447,-4.309596,WPA2
0024011225C8,55.869447,-4.309596,WPA2
0022B0E0C496,55.869447,-4.309596,WPA2
00223F2C39E4,55.869447,-4.309596,WPA
0001E3EF5F8C,55.869447,-4.309596,WPA2
00242C9F9E4A,55.869447,-4.309596,WPA2
00223FB8A77E,55.869611,-4.310019,WPA
002417B56455,55.869869,-4.309778,WEP
1CAFF7675523,55.869934,-4.309792,WPA
00242B29FAEB,55.869447,-4.309596,WPA2
001F9F12FC7B,55.869869,-4.309778,WEP
008B5DA4C872,55.846321,-4.258,WPA2
00234EA5741A,55.846529,-4.257639,WPA2
0024B2FD9EF0,55.846321,-4.258,WEP
02147F94D414,55.842435,-4.262601,None
002417F9D4FB,55.846321,-4.258,WPA2
022417F390BE,55.846321,-4.258,None
1CAFF7696737,55.845755,-4.258705,WPA2
022417F390BF,55.846321,-4.258,None
F07D6874556C,55.846321,-4.258,WPA2
002104EAB8A2,55.846321,-4.258,WPA2
022417F603D1,55.843082,-4.261977,None
0022B073CB19,55.843124,-4.262064,WPA
00507F99C2B8,55.843739,-4.26136,WPA2
002417AABC71,55.847057,-4.256299,WEP
00147F94D413,55.842435,-4.262601,WEP
000FB5B0FFFC,55.842435,-4.262601,WPA
F07D6869BE60,55.846529,-4.257639,WPA2
002417F603CF,55.843082,-4.261977,WPA2
001A4D2246D7,55.843504,-4.26164,WEP
00241720D7F1,55.843082,-4.261977,WEP
002417F390BD,55.846321,-4.258,WPA2
001B2FA2FB64,55.846886,-4.256699,WPA
001E2AFCAFCC,55.844031,-4.261036,WPA
001E7491114F,55.846696,-4.257187,WPA
00234E95E8E4,55.846321,-4.258,WPA2
002644259761,55.842435,-4.262601,WPA2
0024179B0B33,55.846529,-4.257639,WEP
E839DF48971C,55.842435,-4.262601,WPA2
001E2A1EFCA8,55.843504,-4.26164,WEP
00197D9894E2,55.846321,-4.258,WPA
1CBDB980899C,55.846696,-4.257187,WPA2
008B5DA65CDA,55.858937,-4.532909,WPA2
0A8B5DA65CDA,55.858937,-4.532909,None
0011505E7813,55.862174,-4.263499,WEP
0011505E8355,55.862174,-4.263499,WEP
001E2AE5BABE,55.862174,-4.263499,WPA
0024B22FC1FA,55.862174,-4.263499,WPA2
00184DCFFB11,55.862174,-4.263499,None
001EE5F5D434,55.862128,-4.263477,WPA
1CAFF701C497,55.862174,-4.263499,WPA2
001E2A10E8A1,55.862174,-4.263499,WEP
001D686BD2F5,55.775599,-4.032991,WPA
E8BE815F5958,55.860961,-4.264656,WPA
062104C0DC52,55.860961,-4.264656,None
004096A0C1BF,55.860961,-4.264656,None
004096A0818E,55.860961,-4.264656,None
001E74B18BF3,55.860961,-4.264656,WPA
004096A0C30F,55.860961,-4.264656,None
002691D138E2,55.824355,-4.352708,WPA2
001E2AEB62F2,55.875574,-4.292795,WPA
002417FADE7D,55.875574,-4.292795,WPA2
00241734AD1B,55.875574,-4.292795,WEP
008B5D90E25A,55.875574,-4.292795,WPA2
F07D68190F8E,55.875574,-4.292795,WPA2
C03F0EEE3BFE,55.875574,-4.292795,None
0024B22FD810,55.875574,-4.292795,WPA
068B5DACEFCA,55.875574,-4.292795,None
0A8B5DACEFCA,55.875574,-4.292795,None
1CBDB928B652,55.875574,-4.292795,WPA2
001D68F0DE1B,55.875574,-4.292795,WEP
008B5DACEFCA,55.875574,-4.292795,WPA2
0024B2F82966,55.875574,-4.292795,WPA
1CAFF735A2DB,55.875574,-4.292795,WPA2
00223F7AEC40,55.811764,-4.070757,WPA
0022B05AED58,55.816876,-4.17001,WPA
0024B2618277,55.816876,-4.17001,WPA
001D4FA8BF3F,55.824858,-4.205623,None
001F5B892DD1,55.824858,-4.205623,None
00180A50BAC5,55.824858,-4.205623,None
001F33052E72,55.821731,-4.147011,WPA
0080487ED545,55.80182,-4.049137,None
0023EA7F2680,55.801776,-4.048922,None
060B6B4E9D29,55.886789,-4.44788,None
F07D684EEEA8,55.846566,-4.123092,WPA2
00234EA5A458,55.846566,-4.123092,WPA2
001F333928E6,55.815136,-4.16068,WPA2
00264D01A6F0,55.872642,-4.317967,WPA2
001D684AE9A1,55.87264,-4.317939,WEP
0023F8CC0BFE,55.824858,-4.205623,WPA
E005C5533EC2,55.811166,-4.074846,WPA2
0027199DBB90,55.811166,-4.074846,WPA2
D85D4C1B6A06,55.811166,-4.074846,WPA2
E005C5369C30,55.811166,-4.074846,WPA2
002586FB6B6E,55.811166,-4.074846,None
0027196AE376,55.811166,-4.074846,WEP
0024B2F403C4,55.82782,-4.504906,WPA
001E2AF67828,55.897935,-4.116437,WPA
0022B0E0D85C,55.760513,-4.055908,WPA2
001124A53814,55.815309,-4.160644,WPA
0024D2EB85F9,55.815309,-4.160644,WPA
00146C24F5F6,55.815309,-4.160644,WPA
00226BFF7672,55.839254,-4.209668,WPA2
000FB5C00766,55.839301,-4.209531,WEP
0026441DC1E7,55.839254,-4.209668,WPA2
0024172EBB9D,55.859674,-4.234987,WEP
00147FA73CF7,55.859674,-4.234987,WEP
00197D020BA8,55.849536,-4.30504,WPA
001F9F738C13,55.849536,-4.30504,WEP
002417E02577,55.849536,-4.30504,WPA2
022417E02578,55.849536,-4.30504,None
002417AF49F1,55.849536,-4.30504,WEP
022417E02579,55.849536,-4.30504,None
001346B66938,55.800958,-4.041205,WEP
001B2F3BCE1E,55.827855,-4.504861,WPA
C0D0443B14C8,55.827855,-4.504861,WPA
0021633C35C1,55.827855,-4.504861,WPA
0022A41F2EF9,55.831518,-4.1996,WEP
00220D447B70,55.831518,-4.1996,WPA2
0024B2BBA232,55.831518,-4.1996,WPA2
0022A41F2EFB,55.831518,-4.1996,WPA
001F33FA1E1F,55.760513,-4.055908,WPA
0018F67620F7,55.853298,-4.270536,WEP
1CAFF767D486,55.853298,-4.270536,WPA2
00241799BEE1,55.853298,-4.270536,WPA2
002104D0DDB2,55.853298,-4.270536,WPA2
00241734B895,55.853298,-4.270536,WEP
001CDF816B47,55.893785,-4.146966,WEP
0090D0FDE15E,55.893785,-4.146966,WPA
002401A1759D,55.893785,-4.146966,WPA
0024D2B3F67B,55.893785,-4.146966,WPA
000C76C93003,55.893785,-4.146966,WEP
00195BE78886,55.757545,-4.047059,None
00223FAD7836,55.757545,-4.047059,WPA
001F330605C0,55.757545,-4.047059,WPA
002275025EAB,55.757545,-4.047059,WEP
002275984F73,55.757545,-4.047059,None
F07D684EF5C6,55.757545,-4.047059,WPA2
00184D954E28,55.757545,-4.047059,WPA
001884401655,55.87316,-4.279034,None
0024B244CEA4,55.873065,-4.279067,WPA2
90840DDB1019,55.856903,-4.246353,WPA2
00265041644C,55.856903,-4.246353,None
001CDF559A29,55.802058,-4.23308,None
F07D684AA0F2,55.802033,-4.233146,WPA
00184DD16E0E,55.802054,-4.233167,WEP
0022757BABF3,55.804418,-4.294746,None
0002CFA3FC8A,55.804418,-4.294746,WEP
001601A1E27A,55.804418,-4.294746,None
001B5BD43DC3,55.804418,-4.294746,WPA
001B5BD43DC1,55.804418,-4.294746,WEP
34EF44C46071,55.804418,-4.294746,WEP
001F9F880B09,55.804418,-4.294746,WEP
001CDFEC066D,55.828456,-4.247698,None
001AC4E94FEB,55.906396,-4.427736,WPA
0024A5426D39,55.906396,-4.427736,None
001AC4E94FE9,55.906229,-4.427843,WEP
002417ADD6B1,55.794674,-4.3743,WEP
000352F3EE11,55.860243,-4.291166,None
000352AAF063,55.860243,-4.291166,None
00259C708198,55.860243,-4.291166,WPA2
0024D28CB634,55.87105,-4.187727,WPA
30469A13D056,55.8119,-4.170342,WPA2
00235153CE83,55.865672,-4.266492,WPA
00235153CE81,55.865672,-4.266492,WEP
00235153CE84,55.865672,-4.266492,None
00173F3E41AA,55.890145,-4.346464,WPA2
00265A744935,55.890145,-4.346464,WPA2
022417F819D3,55.868501,-4.162428,None
00223FCDA4C2,55.843693,-4.045561,WPA
001DB34CC17E,55.862224,-4.112916,WPA
001E744AA6DD,55.869774,-4.148409,WPA
C03F0E1EEF82,55.859667,-4.101244,WPA2
00265A0D67BF,55.873128,-4.191256,WPA2
C0D0441233A0,55.842666,-4.036647,WPA
002417F819D1,55.868501,-4.162428,WPA2
0016E3BF284F,55.842951,-4.039085,WPA
00147FACEE3D,55.868459,-4.173914,WEP
002417CBCCA5,55.868132,-4.165584,WPA2
001601E600D9,55.843693,-4.045561,WEP
001FE13BE3B7,55.873665,-4.189438,WPA
002104A57AB2,55.873984,-4.187328,WPA2
F07D6813FF86,55.869774,-4.148409,WPA2
001D6852E2CF,55.873665,-4.189438,WEP
022417F819D2,55.868501,-4.162428,None
060B6B831D98,55.83789,-3.995653,None
002401C68D70,55.869752,-4.260979,WEP
0224179BD184,55.869452,-4.267869,None
C03F0E822103,55.869504,-4.244323,WEP
001D6808F04F,55.870038,-4.25895,WEP
0002CF6E51C4,55.866036,-4.226948,WPA
30469A7FA537,55.868779,-4.265958,WPA2
0014516ADFC7,55.869762,-4.24667,WPA2
00223FC48448,55.869752,-4.260979,WPA
002417ED0CE5,55.869752,-4.260979,WPA2
00265A7FE328,55.866043,-4.224309,WPA2
002417A4D8C7,55.866036,-4.226948,WPA2
001E2A7D7B59,55.869137,-4.265699,WPA2
00226B869276,55.866036,-4.226948,WEP
001E2A6EBD36,55.866036,-4.226948,WEP
068B5DA97D42,55.868779,-4.265958,None
0026F2039734,55.866819,-4.216663,WPA
0A8B5DA97D42,55.868581,-4.26637,None
0023F8988CD5,55.866258,-4.221715,WPA
30469A7FB16D,55.866043,-4.224309,WPA2
1CAFF7243F56,55.866036,-4.226948,WPA2
66334BE02389,55.869762,-4.24667,WPA2
00265A214FC8,55.866934,-4.21412,WPA2
001B2F351EE0,55.870058,-4.251527,WPA2
001B2FBD0BAB,55.870038,-4.25895,WPA2
001B2F9CEFFC,55.870038,-4.25895,WPA
0024B23A7458,55.868779,-4.265958,WPA
2893FE2F9BB3,55.869676,-4.263066,WPA2
0625BC8D52F1,55.866043,-4.224309,WPA2
001F9F4B6A29,55.872619,-4.27299,WEP
001C102FB021,55.869452,-4.267869,WPA2
1CAFF78FE6A0,55.871829,-4.270469,WPA2
00146CEE5EC4,55.872619,-4.27299,WPA
001B2F3BEE34,55.870645,-4.26905,None
002644663695,55.871216,-4.269714,WEP
002417E35093,55.871216,-4.269714,WPA2
00223FB2432A,55.869452,-4.267869,WPA
1CBDB98E94DC,55.871216,-4.269714,WEP
0022750E4FC5,55.871216,-4.269714,WEP
002417DFB4FD,55.871829,-4.270469,WPA2
0026F2593EF8,55.868581,-4.26637,WPA
0024B2440830,55.871829,-4.270469,WPA
008B5DA97D42,55.868779,-4.265958,WPA2
B0E754102C4C,55.87319,-4.27424,None
00265A7AD1AB,55.872619,-4.27299,WEP
0024D2B4382F,55.868581,-4.26637,WPA2
001F9F100719,55.868779,-4.265958,WEP
0024179495C9,55.868779,-4.265958,WEP
022417EF2A0B,55.871829,-4.270469,None
F07D685EA4D2,55.871829,-4.270469,WEP
B0E75433AE09,55.871216,-4.269714,WEP
001D0FCE34BC,55.870645,-4.26905,None
30469A3A913C,55.870645,-4.26905,WPA
002417FADABD,55.87007,-4.268447,WPA2
002369EC78E0,55.871829,-4.270469,WPA2
1CBDB98E908A,55.872619,-4.27299,WPA2
001F3305EB40,55.870645,-4.26905,WPA
C03F0ED2FFCE,55.87007,-4.268447,WPA
0026F25F439A,55.87283,-4.273859,WPA
001B2F77D038,55.871216,-4.269714,WPA
1CAFF71944D6,55.868581,-4.26637,WPA2
B0E75433AE0B,55.871216,-4.269714,WPA
00147FCEE2A0,55.871216,-4.269714,WEP
00146C418410,55.868581,-4.26637,WPA
0018F65F7DEB,55.868779,-4.265958,WEP
B482FEAFD7CE,55.871829,-4.270469,WPA2
002417F16F5F,55.868581,-4.26637,WPA2
001D686ABA13,55.868779,-4.265958,WEP
0022699E3101,55.871829,-4.270469,WPA2
022417EF2A0A,55.871829,-4.270469,None
1CAFF738C82A,55.871829,-4.270469,WPA2
002417EF2A09,55.871829,-4.270469,WPA2
E8BE81711115,55.871829,-4.270469,WEP
0016E63CC745,55.871829,-4.270469,WEP
30469A7E7FB4,55.868581,-4.26637,WPA2
0002CF612F66,55.871829,-4.270469,WPA2
E8BE8161F72F,55.870645,-4.26905,WPA
00223F55CDBA,55.871216,-4.269714,WPA
9444520F74B7,55.87007,-4.268447,WPA2
00264459B50F,55.872619,-4.27299,WEP
0024D21251DA,55.872619,-4.27299,WPA2
00115039A942,55.868581,-4.26637,WEP
002417B05EB3,55.868581,-4.26637,WEP
F07D68140718,55.871829,-4.270469,WPA2
30469A7F1EE4,55.873332,-4.27501,WPA2
001150EA8489,55.87319,-4.27424,WPA
B0E75457DB1C,55.875819,-4.283036,None
001CDFA8BFAB,55.873332,-4.27501,WPA
002163CE65C2,55.873246,-4.274704,WPA
008B5DACE80A,55.874184,-4.277455,WPA2
F07D684BDD4A,55.873584,-4.275667,WPA2
002417AF146F,55.873736,-4.276029,WEP
002104C6D97A,55.873332,-4.27501,WPA2
00223F57BFB6,55.873246,-4.274704,WPA
0026B66C8CF4,55.873246,-4.274704,WPA2
B0E754102C49,55.873038,-4.274335,WEP
B0E754102C4B,55.873038,-4.274335,WPA
00184DB932D6,55.873038,-4.274335,WPA
002586DFA816,55.874435,-4.278161,WPA
00223FCCC4FA,55.873332,-4.27501,WPA
00085CCAEC13,55.873246,-4.274704,WPA2
00147F46F2C7,55.874038,-4.276945,WEP
022417A7A6E9,55.87319,-4.27424,None
0018F6796343,55.873106,-4.274328,WEP
0026442BB2C3,55.87319,-4.27424,WEP
002417B21C91,55.874435,-4.278161,WPA2
0090D0F32649,55.874184,-4.277455,WEP
30469A441C18,55.874038,-4.276945,WPA2
0024B243189E,55.87319,-4.27424,WPA
B0E7541C8089,55.874038,-4.276945,WEP
0026F200FEF0,55.873246,-4.274704,WPA
0015AFA1018C,55.873106,-4.274328,WEP
B0E7541C808B,55.874038,-4.276945,WPA
068B5D925822,55.874184,-4.277455,None
0A8B5D925822,55.874184,-4.277455,None
0024173AA5C3,55.873038,-4.274335,WPA
001F33056FA4,55.873332,-4.27501,WPA
001B2F78574C,55.873106,-4.274328,WPA2
002417AB8BC5,55.874435,-4.278161,WPA2
B0E754567B01,55.875371,-4.281725,WEP
00147F0E973D,55.882049,-4.302113,WEP
008B5DB4998A,55.882049,-4.302113,WPA2
00259C00C6C7,55.881679,-4.300968,WEP
00184D067A44,55.883222,-4.305383,WPA
C0D0442A348F,55.884108,-4.307907,WPA
00223FC3BB5A,55.882049,-4.302113,WPA
008B5D9F476A,55.881274,-4.299832,WPA2
00173FC2D46B,55.882049,-4.302113,WEP
00242BDAC4EE,55.881954,-4.301738,WPA2
001CDF883F05,55.884169,-4.308282,WEP
00147F7E6B24,55.882049,-4.302113,WPA
00507F6C0D20,55.884945,-4.310711,None
00405A46CA35,55.883222,-4.305383,WPA
0A8B5D99CC92,55.886832,-4.315995,None
00507F6BDD48,55.885445,-4.312103,None
002275273217,55.876502,-4.285043,WPA2
1CAFF70A7701,55.882049,-4.302113,WPA2
00147F8E2593,55.882049,-4.302113,WEP
002417A50C0B,55.87826,-4.290959,WPA2
0022B0EDB0CC,55.885599,-4.31257,WPA2
0018E7406C7D,55.882049,-4.302113,WPA
00265A2004CC,55.882049,-4.302113,None
00184DFABBC0,55.878954,-4.293023,WPA
00216371E1E4,55.878954,-4.293023,WPA
00405A46CA36,55.883222,-4.305383,WEP
00265086DB3B,55.884169,-4.308282,WPA
0004962BA978,55.883222,-4.305383,None
008B5D82A43A,55.881274,-4.299832,WPA2
021F9F4E4858,55.885599,-4.31257,None
002417DE3167,55.884087,-4.30786,WPA2
022417C646BD,55.883222,-4.305383,None
002417E58191,55.878954,-4.293023,WPA2
02242BDAC4EC,55.881954,-4.301738,None
00265086DB3C,55.884169,-4.308282,None
0021049CF2F2,55.878954,-4.293023,WPA2
F07D686D0753,55.877633,-4.288781,WPA2
F07D686E84E7,55.876502,-4.285043,WEP
00147FA2C6CA,55.884169,-4.308282,WEP
0024B2F72F00,55.878954,-4.293023,WPA
001F3302C00C,55.878954,-4.293023,WPA2
068B5D99CC92,55.886832,-4.315995,None
00265086DB39,55.884169,-4.308282,WEP
00085C62E84E,55.882049,-4.302113,WEP
002417C646BB,55.883222,-4.305383,WPA2
001B632D90CA,55.881274,-4.299832,WPA2
001E747FAEDD,55.881954,-4.301738,WPA
001F95A42817,55.882049,-4.302113,WPA
001E74889B6D,55.881274,-4.299832,WPA
0024B2F25FFC,55.883222,-4.305383,WPA
00210416F129,55.882049,-4.302113,WPA2
00197E008141,55.884087,-4.30786,WPA
96445268875A,55.885599,-4.31257,None
00184D15FCD6,55.883222,-4.305383,WPA
001F9F86F79B,55.884087,-4.30786,WPA2
0005C9804BB7,55.882049,-4.302113,None
001F9F4E4857,55.885599,-4.31257,WEP
00234D508D43,55.882049,-4.302113,WEP
944452688759,55.885599,-4.31257,WPA2
008B5D7E405A,55.878954,-4.293023,WPA2
00121738B432,55.881679,-4.300968,WPA
00264462887F,55.877291,-4.287646,WEP
E8BE816C376A,55.878954,-4.293023,WPA
02242BDAC4EF,55.881954,-4.301738,None
002268B54C6D,55.877291,-4.287646,WPA2
00234EA2CC14,55.884087,-4.30786,WPA2
0024B2B4D908,55.884169,-4.308282,WPA
002691F7463A,55.878954,-4.293023,WPA2
00242B35A86F,55.881274,-4.299832,WPA2
00242C2FD107,55.87826,-4.290959,WPA2
0090D0E3778D,55.881679,-4.300968,WEP
0011090E5A6E,55.884108,-4.307907,WPA2
00223F5B8624,55.885599,-4.31257,WPA
0016CE6EC8F9,55.885155,-4.325638,WPA
1CBDB9ADA1EE,55.88448,-4.325701,WPA2
0090D0EEC4EC,55.88448,-4.325701,WEP
002650EB9F69,55.885155,-4.325638,WEP
02234E9DB750,55.88448,-4.325701,None
001F334FD6D8,55.888528,-4.320903,WPA
002275068142,55.887863,-4.318954,None
001D684BF20B,55.887863,-4.318954,WEP
00242B5EDD3B,55.889908,-4.32528,WPA2
001E527A9CA8,55.885155,-4.325638,WPA2
001B2F48906A,55.88448,-4.325701,WPA
0026F2217B6E,55.88448,-4.325701,WPA
008B5D83098A,55.887863,-4.318954,WPA2
00223FD10200,55.883806,-4.325785,WPA
34EF4474744C,55.883295,-4.325877,None
001D68EDCD5D,55.889926,-4.324973,WPA2
00265AAA3054,55.889143,-4.322529,None
B0E75457A97C,55.889926,-4.324973,None
C03F0EAA870C,55.889143,-4.322529,WPA2
0024B2B4065A,55.889818,-4.325611,WPA
0004ED7397CF,55.88448,-4.325701,WPA
001B2F45FAB2,55.889722,-4.3242,WPA2
1CAFF7AA58B0,55.889908,-4.32528,WPA2
002417E71E7F,55.887863,-4.318954,WPA2
002417BB0B81,55.885155,-4.325638,WEP
001B2F5184E0,55.885155,-4.325638,WEP
30469A7BB1F5,55.885155,-4.325638,WPA2
02234E9DB753,55.88448,-4.325701,None
00234E9DB752,55.883806,-4.325785,WPA2
002104123A23,55.889143,-4.322529,WPA2
002163C4263C,55.886832,-4.315995,WEP
00147FB7185C,55.887863,-4.318954,WEP
002417CB505D,55.886832,-4.315995,WPA2
C03F0EF61B94,55.88673,-4.325564,WPA2
001CDF7D79F5,55.884248,-4.325698,WPA2
F07D684E17B0,55.88448,-4.325701,WPA2
001E2A26472A,55.88448,-4.325701,WPA
001F9F494E97,55.889722,-4.3242,WPA
0018F697772B,55.88448,-4.325701,WEP
30469A7F180F,55.88448,-4.325701,WPA2
001E74CF1FA3,55.885155,-4.325638,WEP
C03F0EC81B7C,55.885155,-4.325638,WPA2
00183920560C,55.88448,-4.325701,WPA2
1CBDB9BA9C9A,55.888974,-4.32211,WPA2
001B2FF0D270,55.884561,-4.325694,WPA
00184DF13468,55.889722,-4.3242,None
001E74B2AB7E,55.887863,-4.318954,WPA
00197D7851B5,55.884248,-4.325698,WPA
001F95A3A648,55.886395,-4.314775,None
008B5D99CC92,55.886832,-4.315995,WPA2
002104C16F92,55.886395,-4.314775,WPA2
E8BE816995C0,55.886395,-4.314775,WPA
001FF3C4B325,55.884248,-4.325698,WPA2
00223F48D30A,55.889908,-4.32528,WPA
001B2F7D0BB2,55.888528,-4.320903,WPA
0026F20E1620,55.88673,-4.325564,WPA
B0E754537E14,55.884248,-4.325698,None
002104E9DA62,55.819549,-4.364568,WPA2
001B2F8F9A5E,55.770248,-4.317791,WPA
001CDF139B86,55.770248,-4.317791,WPA
002414ED8AE1,55.864342,-4.254176,None
001F33B71098,55.848759,-4.023175,WPA
C03F0E1F7AE8,55.881562,-4.324841,WPA
002104AA6EC2,55.88147,-4.324876,WPA2
0011F5B45C89,55.881575,-4.325089,WEP
0018E758A9FD,55.881362,-4.325485,WPA
001601DF8712,55.881562,-4.324841,WEP
0024D212412A,55.881859,-4.325135,WPA2
041E649A95E5,55.883806,-4.325785,WPA2
001F9FE950DD,55.881575,-4.325089,WEP
001CDF1D2DD1,55.880652,-4.324289,WPA
0024B22C5868,55.881602,-4.324816,WPA
00223F79D296,55.88147,-4.324876,WPA
C03F0EC1437D,55.881639,-4.324835,WPA2
60334BE1E529,55.881105,-4.324648,WPA2
001150298E3B,55.884248,-4.325698,WEP
C03F0EBEE768,55.882845,-4.325946,WPA2
30469A7C7CC8,55.881562,-4.324841,WPA2
1CAFF7437800,55.88185,-4.325754,WEP
001F338EFFD2,55.880201,-4.323891,WEP
001150E27435,55.883806,-4.325785,WEP
0016B6B47009,55.881562,-4.324841,None
002417EF2C95,55.881639,-4.324835,WPA2
0024B29F9D66,55.88147,-4.324876,WPA
001CF054F06B,55.883806,-4.325785,WPA2
00184D86DD36,55.881641,-4.325081,WPA
00223F5EC80E,55.881639,-4.324835,WPA
001CF0B71251,55.881105,-4.324648,WPA
002417185E65,55.880177,-4.323887,WEP
1CBDB92718DC,55.881641,-4.325081,WPA2
0023CDC90DA4,55.8793,-4.323303,WEP
C03F0EC780B6,55.882274,-4.326028,WPA2
003054769AB5,55.881437,-4.324818,WEP
001601B03678,55.881575,-4.325089,WEP
B0E7544387C9,55.881606,-4.326128,WEP
0024B27571C6,55.881562,-4.324841,WPA
00242C4EA270,55.881609,-4.326129,WPA2
001F33C288A0,55.883806,-4.325785,None
00146C427A4A,55.879893,-4.323412,WEP
1CAFF7A5E7C2,55.881105,-4.324648,WPA2
00173FE9ECE6,55.881609,-4.326129,WPA
0011F5EA99AA,55.880069,-4.323568,WEP
B0E754537E11,55.883806,-4.325785,WEP
00173F5C1A07,55.883806,-4.325785,WEP
C03F0ED420BA,55.881435,-4.324817,WPA2
00173FE49A1D,55.882845,-4.325946,WEP
008B5DB80B2A,55.883295,-4.325877,WPA2
0040F4C2A751,55.880804,-4.324499,WEP
001CDF8CA7E7,55.882274,-4.326028,WPA2
0026508E8F91,55.882274,-4.326028,WEP
02234E3982A1,55.879893,-4.323412,None
002275FCDD2C,55.881575,-4.325089,WPA2
001CF0715972,55.881105,-4.324648,None
E0CB4EA57CA0,55.882274,-4.326028,WPA2
30469A7F31D4,55.881609,-4.326129,WPA2
944452592C7A,55.879648,-4.323252,WPA2
00265A44440C,55.880069,-4.323568,WEP
00223F3105AA,55.881105,-4.324648,WPA
001B2FE424D2,55.88147,-4.324876,WPA
1CBDB92718E2,55.881575,-4.325089,WPA2
001B11EE1CD4,55.881575,-4.325089,None
0026F22181FA,55.881609,-4.326129,WPA
001FE29C17EF,55.881842,-4.325729,WPA2
0019E41EBEC1,55.881609,-4.326129,WEP
00147F35D53F,55.882274,-4.326028,WEP
0026F2835C5C,55.882274,-4.326028,WPA
001D6853BC6F,55.881833,-4.325892,WEP
02234E3982A2,55.879732,-4.323259,None
00269124772A,55.880069,-4.323568,WPA
9027E45EFC17,55.881918,-4.325129,WPA2
001F33FC622C,55.881639,-4.324835,WPA2
